"loan_amnt","funded_amnt","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","pymnt_plan","url","desc","purpose","title","zip_code","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","mths_since_last_major_derog","policy_code","is_bad"
14500,14500,"60 months","9.99%",308.02,"B","B4","2020 Engineering","< 1 year","RENT",38400,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=636820","Borrower added on 12/22/10 > Added notes.  My job is very secure.  I have plenty of work and not enough time.  I have excellent credit which is in the 700's.  I am using lending club because the rates are good.   I am a  good borrower becuase I always have and will pay my debts. I want to put everything together for one easy monthly payment.<br/>","debt_consolidation","Personal Loan","802xx",15.44,0,"5/1/00",1,NA,NA,7,0,8676,71.7,18,FALSE,NA,7235,0
10000,10000,"36 months","5.42%",301.6,"A","A1","Systematic Financial","6 years","MORTGAGE",99996,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=860296","Borrower added on 08/22/11 > I have paid off a lot of debt and have just a little bit left.  I am a stable borrower as my credit history provides evidence of never being late.  I would like to consolidate my last three cards into one payment to get on the road to saving.  Thank you.<br/>null","debt_consolidation","Debt Loan","076xx",8.03,0,"12/1/95",0,NA,NA,12,0,8381,25.2,47,FALSE,NA,5461,0
14400,14400,"36 months","13.61%",489.44,"C","C2","Liberty Ranch High School","5 years","MORTGAGE",73000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=558266","Borrower added on 08/03/10 > To pay off high interest credit cards that I would like to close the accounts on.<br/> Borrower added on 08/03/10 > This loan will be used to pay off two high interest credit cards which will then be closed.<br/> Borrower added on 08/03/10 > My goal for getting this loan is to reduce my APR on these cards, not my monthly payments which are currently between $800 to $1000 per month.<br/>","debt_consolidation","Dept Consolidation","956xx",14.25,0,"1/1/93",0,NA,NA,8,0,24348,84.8,22,FALSE,NA,7172,0
2000,2000,"36 months","8.59%",63.23,"A","A4","Frito-Lay  Inc","10+ years","MORTGAGE",188004,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=433496","Last minute plans have been made to host a family reunion in Phoenix, Az.  I am planning to use the loan to help fund the event.  My debts have allways been paid on time.  I am very reliable and responsible. My credit history is very strong, I have a good job with a solid company which I have been employed with for the past 16+ years.  I own my own home that I have been in for 19 months, and prior to my move to Phoenix, owned my own home in California for over 19 years.","other","Family reunion","852xx",8.55,0,"12/1/95",0,NA,NA,10,0,26702,75,21,FALSE,NA,445,0
9525,9525,"60 months","17.27%",238.11,"D","D3","NC Forestry Association","8 years","RENT",50000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1004240",NA,"debt_consolidation","Debt Consolidation Loan","275xx",7.03,0,"8/1/00",2,NA,96,7,1,6797,33.8,13,FALSE,NA,4983,0
5000,5000,"36 months","15.27%",173.99,"C","C4","Rohrich Toyota","1 year","MORTGAGE",60000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=968019","Borrower added on 09/28/11 > I am using these funds for new carpeting and bathroom updates for my home.  I had an issued with my credit 8 years ago but have restablished and made all my payments on time.  My monthly budget is within 25% of my income.  I have been doing this same type of work for 15 years and I now work for a company that has been in business for 40 years.<br/>","home_improvement","Susan's Home Necessities","150xx",11.72,1,"9/1/90",3,6,103,12,1,8477,82.8,25,FALSE,NA,2239,0
9600,9600,"60 months","13.49%",220.85,"C","C1","Hamilton Park Health Care","10+ years","RENT",68000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003708","Borrower added on 10/26/11 > I am requesting this amount because I want to pay down my high credit balances.<br/> I come from a large family, I am one of 12, all with good jobs and health. I have very good values and would not ask if I didn't need this.  I would appreciate your funding this loan for me so I can pay my debts and purchase a good used vehicle. I have one now, but its finally going. I tend to keep my cars and do not spend money foolishly. I have been current with all of my debts. I thank you in advance.<br/>","other","Personal","079xx",8.33,0,"12/1/94",0,49,NA,21,0,15726,28.3,31,FALSE,NA,5060,1
10000,10000,"36 months","14.26%",343.06,"C","C5",NA,"5 years","RENT",116000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=459263","572316 added on 11/12/09 > I have been planning to propose to my long time girlfriend sometime later next year. While this has been a topic that we frequently discussed, I thought she was reluctant for me to pull the trigger because we currently live in different cities (about an hour an half apart) and I thought she wanted to wait until we live together. However, she recently made it clear she's eager to get engaged. (Or maybe I've been missing subtle clues for a while.) In any event, I know it would be more meaningful for her if I were to ask during the holidays. Unfortunately, that didn't leave me with sufficient time to have available what I'd like to budget. So I have turned to Lending Club to make this happen. I've been employed as an attorney with the same firm for the last five years and am happy to answer any additional questions.<br/>","major_purchase","Surprise Engagement","191xx",15.74,0,"10/1/97",2,61,NA,19,0,29344,57.1,34,FALSE,NA,5348,0
6500,4400,"36 months","8.32%",138.54,"A","A4","Psychology Software Tools","2 years","RENT",31000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=352747","Purchasing a used 2000 Acura Integra. Need a personal loan as auto loans do not cover cars older than 2001.","car","Integra Loan","152xx",4.26,0,"7/1/03",0,NA,NA,5,0,5680,27.2,11,FALSE,NA,3452,0
3000,3000,"36 months","13.61%",101.97,"C","C2","Jefferies  and  Co.","< 1 year","RENT",65004,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=563412",NA,"debt_consolidation","debt consolidation","115xx",3.71,0,"6/1/97",0,85,51,8,1,4509,93.4,17,FALSE,NA,880,0
23000,23000,"60 months","12.42%",516.52,"B","B4","Indicon Corporation","10+ years","MORTGAGE",70000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=998222",NA,"debt_consolidation","debt consilidate","483xx",16.48,0,"1/1/91",1,NA,NA,11,0,23104,48,23,FALSE,NA,9074,0
25000,25000,"36 months","14.46%",860.04,"D","D2","URS","5 years","RENT",190000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=601155","Borrower added on 10/20/10 > Hi all,<br/>I am in the process of paying down credit card debt. I have a debt repayment budget and am on track to pay it all off in the next couple of years. <br/>I have a secure job with a decent income and have no trouble making payments as they are now, but I am here to hopefully obtain a loan at a lower interest rate than those of my cards, which would accelerate my debt repayment and ensure that more of money goes towards balances rather than interest payments.<br/><br/>Thank you!!<br/>","credit_card","Credit Card Refinancing","940xx",9.16,0,"4/1/06",2,NA,NA,8,0,14753,44.8,16,FALSE,NA,9380,1
6000,6000,"60 months","18.79%",154.96,"E","E3","Boston Beauty","< 1 year","RENT",60000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=757740","Borrower added on 05/20/11 > My credit is in good standing. I have never missed a payment on any credit cards, car loans or any other bills.<br/> Borrower added on 05/20/11 > my Job is very stable. I have been working in the same industry for over 20 years<br/>","debt_consolidation","Debt consolidation loan","021xx",18.86,1,"6/1/96",2,2,NA,15,0,28292,54.3,27,FALSE,NA,3254,1
22000,22000,"36 months","10.59%",715.99,"B","B2","Dept of Transportation","3 years","RENT",74064,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=859552",NA,"debt_consolidation","Debt Consolidation Loan","921xx",8.94,0,"12/1/01",0,NA,NA,7,0,21665,79.1,21,FALSE,NA,8990,0
8000,8000,"36 months","15.28%",278.43,"D","D3","Valiant Industries Inc","6 years","RENT",42000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=725335","Borrower added on 04/11/11 > Paying off car payment.  I owe $6,300 at $373 a month.<br/>Then paying off credit cards.<br/> Borrower added on 04/11/11 > 2 years remaining on car loan.<br/>","debt_consolidation","Debt Consol","480xx",14.03,0,"7/1/02",3,56,NA,8,0,2337,75.4,13,FALSE,NA,4300,1
8000,8000,"36 months","7.51%",248.89,"A","A3","Department of Justice","1 year","RENT",51400,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1047966","Borrower added on 11/29/11 > Currently have a signature loan with Justice Federal Credit Union. Just want to cut my rates...<br>","debt_consolidation","Debt Consolidation Loan","223xx",1.77,0,"7/1/06",2,NA,NA,7,0,1744,16,9,FALSE,NA,4409,0
25000,25000,"36 months","9.99%",806.57,"B","B4","ITT systems","< 1 year","MORTGAGE",140000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=635424","Borrower added on 12/24/10 > This loan is going to be used to purchase a house in the Philippines. My regular credit union would not finance the house due to the fact that it is in the Philippines. How stable is my job? As long as there is war I should be good<br/>","major_purchase","Mike P","294xx",2.87,0,"8/1/88",0,51,NA,9,0,6118,16.2,16,FALSE,NA,9470,0
7000,7000,"36 months","6.03%",213.05,"A","A1","Lozier Corporation","10+ years","MORTGAGE",80000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1007539","Borrower added on 10/31/11 > Borrower employed with same company for a number of years and has secure employment. Only 1 1/2 years remaining on home mortgage. Have 2nd mortgage also and both scheduled to be fully paid in 3 years. Equity in home exceeds debt by 70%<br/>","home_improvement","Home Improvement Loan","648xx",13.39,0,"4/1/98",0,NA,NA,8,0,69500,0,28,FALSE,NA,3680,0
7000,7000,"36 months","12.53%",234.27,"B","B5","The Hartford","5 years","MORTGAGE",80004,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=441028","I just bought a new home so I am requesting some money for upgrades.","home_improvement","Home Improvement","327xx",15.93,0,"2/1/98",2,NA,NA,5,0,20125,59.9,34,FALSE,NA,3599,0
13750,13750,"36 months","10.75%",448.54,"B","B2","resurrection healthcare","4 years","MORTGAGE",70000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=565437","Borrower added on 08/16/10 > This loan will be used to pay off a couple of credit cards with high interest rates. I  have a secure job in a hospital as a mri technologis. My annual income is $ 70000. I will pay of this loan on time. thanks<br/>","debt_consolidation","debt consalidation","600xx",3.69,0,"8/1/04",3,NA,NA,14,0,10220,23.9,18,FALSE,NA,6972,0
23000,23000,"60 months","19.91%",608.21,"E","E4",NA,"n/a","RENT",45600,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1049562","Borrower added on 12/02/11 > I,m looking for help in a personal loan, I need your help with the large sum up front. I won't have a problem making monthly payments as i am very conciencious about my monthly bills.<br>","other","Personal Loan","945xx",18.68,0,"1/1/95",0,38,NA,6,0,0,0,44,FALSE,NA,9083,1
1500,1500,"36 months","7.29%",46.52,"A","A4","St. Joseph's Hospital","5 years","RENT",30000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=696328",NA,"debt_consolidation","Lisa Loan","336xx",1.76,0,"9/1/04",0,NA,NA,4,0,2126,25,12,FALSE,NA,231,1
15000,15000,"36 months","11.11%",491.87,"B","B5","American Express","10+ years","MORTGAGE",90000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=717675",NA,"credit_card","Credit Card Loan","840xx",17.91,0,"7/1/87",0,NA,NA,21,0,41263,43.4,30,FALSE,NA,7298,0
10200,10200,"36 months","7.90%",319.17,"A","A4","Genworth Financial","< 1 year","MORTGAGE",65000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1043080","Borrower added on 11/29/11 > I am a very good candidate for this loan.  I have a stable job and is a homeowner.  My credit is excellent and I have the morals and integrity to repay my debts.  I will never want to lower my credit score as I plan to buy another property in a few years. <br>","other","personal loan","958xx",16.98,0,"11/1/00",0,NA,NA,13,0,23338,38.4,27,FALSE,NA,5824,0
30000,30000,"60 months","14.27%",702.26,"C","C2","American Profit Recovery","6 years","RENT",80000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=988058","Borrower added on 10/16/11 > I am looking to consolidate 2 credit cards with high interest rates from college to get them paid off.  I have been at my current job for 6 years, have a great credit score, and always pay these bills on time.  Right now monthly payments combined are closed to $950 and I am looking to alleviate some of that at a lower rate.<br/>","debt_consolidation","Personal Loan","021xx",17.43,1,"11/1/98",0,14,NA,13,0,29327,49.6,23,FALSE,NA,9744,0
28000,17600,"60 months","20.25%",468.75,"F","F1","ADP","4 years","MORTGAGE",112500,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=786099","The purpose of this loan will be for a credit card debt consolidation.<br><br>  Right now many of my accounts have very high interest rates, various nickel and dime fees which frustrate me, annual fees, and I want to be debt-free within the next 5 years or so. Unfortunately I had to use my credit cards about 5 years ago when I was laid off by my previous employer who told me it was temporary and to just wait a week. That week turned into 4 months before I realized my cards were getting maxed out and took a different job. Since then I have not made as much progress paying down my debt as I would like. While I have made some progress, it's not enough, I want to be debt free in 5 years.<br><br>  I recently purchased a house and rent out several of the rooms to help with my income. I also recently sold my expensive and newer financed cars and instead now have two older used cars with much smaller loans/payments and only 3 year terms (both with about 2 years left, one partially through LendingClub).<br><br>  My accounts, approximate balances, and APRs are:<br> Direct Merchants: $4200 (28.99%)<br> Chase: $3400 (31.99%), $3300 (17.24%), $1200 (29.24%)<br> Citi: $2100 (29.99%)<br> Sears: $2300 (28.99%)<br> Merrick: $2000 (22.99%)<br> Capital One: $1900 (16.15%), $1800 (12.4%), $1000 (19.8%), $450 (14.4%)<br> Best Buy: $700 (29.99%)<br> HSBC: 300 (29.99%)<br><br>  I am aware that some of these cards have lower APRs than the loan I am requesting, however they have annual fees that are expensive, and having just one payment per month will be less stressful for me and worth the few extra dollars to me. I plan on immediately closing all of these accounts except one for emergencies. I am aware that it will damage my FICO score, but I don't want or need any of these accounts or the fees.<br><br>  I have been working for my employer for about 4 years now and it is a full time and very stable position, and I enjoy it very much. <br><br>  I have always made all my payments on time except one in 2006 which was accidentally not updated when I moved and did not give the bank the right address. I missed one payment but have always been on time since then.<br><br>  If you have any questions, please let me know. Borrower added on 06/21/11 > I would like to add that my FICO score is quite low, but only because I recently changed from a big bank to a small credit union.  I also refinanced my two cars through them, and I also looked into refinancing my house with them.  Finally, they extended a line of credit for what they call &quot;Instant deposit&quot; which allows me to mail checks to them but credit my account in the meanwhile.  <br/><br/>As a result, my credit report FICO score took a 40 point hit from around 700 to 660, resulting in my disappointing &quot;F1&quot; score here on LendingClub.  My other LendingClub account before this was rated MUCH more favorably (it was a B or C score I think?) and nothing has changed much in terms of my overall credit standing.<br/>","credit_card","Credit card consolidation loan","201xx",17.78,0,"10/1/96",2,NA,99,15,1,17419,57.9,37,FALSE,NA,9676,0
25000,25000,"36 months","15.70%",875.27,"D","D4","CSG Systems Inc","5 years","MORTGAGE",68902.67,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=492720","Borrower added on 03/09/10 > I plan to use these funds to consolidate a number of credit card debts.  The intrest rate on these is 25-30%, and I would like to obtain a lower intrest rate, as well as establish a non-revolving debt so that I can pay the debts off completely within the next five years. The repayment amount for this loan, if fully funded, will be about the same as what I am currently paying to the six credit cards I want to pay off.  I have been able to stay on top of these payments, and consoledating these into a single payment will be much simpler for me to manage.<br/><br/>	 Monthly Payment 	Balance		Intrest	 	Min PMT Payoff	 Intrest Over Time <br/>ANB Citi	$50.00 	 	$5,314.85 	18.99%		21 years	 $7,421.00 <br/>MBNA	 	$300.00 	$6,088.05 	25.24%		26 years	 $12,220.00 <br/>Sears	 	$75.00 	 	$1,869.89 	29.99%		18 years	 $3,857.00 <br/>Citi	 	$250.00 	$6,978.15 	29.99%		25 years	 $16,340.00 <br/>Chase Card	$50.00 	 	$2,881.82 	29.99%		24 years	 $1,624.00 <br/>Capitol One	$50.00 	 	$1,070.25 	25.90%		11 years	 $1,685.00 <br/><br/>Total 	 	$775.00 	$24,203.01 			<br/><br/><br/>I work for a software firm that provides customer interaction solutions to cable and satellite companies.  I work on the account of one of the top two clients for my company. My company has reported a profit every quarter for the last year, even through the econmoic downturn, becasue our solutions find ways for our clients to save money while providing a better customer experience for their customers.  I have been employed here for 5 and a half years, with over 10 years in the industry.<br/>","debt_consolidation","Debt Consolidation Loan","800xx",22.62,0,"10/1/86",0,NA,NA,12,0,31174,82.9,22,FALSE,NA,9417,0
6600,6600,"36 months","11.97%",219.12,"C","C4","Yellow Book USA","2 years","RENT",54000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=348069","I wish to pay off and close my Bank of America credit card. I went over the limit one time and they jumped my interest rate to 33% !!  This despite never being late on that card or any other card.  I always pay my bills on time and have a stable job. I am flabbergasted at that 33% APR jump (was 11%) and do not wish to give them another penny of my $$.  Thanks for your consideration and look forward to saving/earning $$ together.","credit_card","Pay off B of A card","921xx",18.76,1,"8/1/00",1,10,NA,8,0,22677,86.3,12,FALSE,NA,3478,0
15000,15000,"60 months","9.62%",315.91,"B","B3","Rillago Home Health Services","2 years","OWN",43200,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=609784","Borrower added on 11/04/10 > I am looking to purchase a 2006 Audi A3 from a private owner. I have always made my payments on time and have very little debt. Any questions please feel free to ask. Thanks for your help!<br/>","car","Auto Loan","330xx",1.08,0,"4/1/05",3,NA,NA,4,0,679,13.9,7,FALSE,NA,7730,1
3000,3000,"36 months","16.32%",105.95,"E","E2","Zone 7 Water Agency","4 years","RENT",78000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=648678",NA,"moving","Loan to Pay Moving Costs","945xx",14.75,0,"11/1/98",1,NA,NA,8,0,12381,99,27,FALSE,NA,915,0
1500,1500,"36 months","7.14%",46.41,"A","A3","van galder bus co.","4 years","MORTGAGE",45000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=511422",NA,"car","wheels for work","535xx",4.8,0,"1/1/81",1,58,NA,5,0,5588,39.1,29,FALSE,NA,229,0
25000,25000,"60 months","20.85%",674.23,"G","G3","U.S. Army","10+ years","MORTGAGE",77508,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=619498",NA,"small_business","Business Loan","283xx",17.36,0,"11/1/96",2,NA,NA,13,0,36778,57.2,23,FALSE,NA,9612,0
15000,15000,"36 months","12.87%",504.5,"C","C1","First Republic Bank","6 years","MORTGAGE",115000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=438732","Looking to pay off multiple credit card bills.","debt_consolidation","Cnsolidation","070xx",8.35,0,"12/1/92",2,NA,114,9,1,12152,54.2,17,FALSE,NA,7365,0
20000,20000,"36 months","11.12%",655.92,"B","B3","DIGITAS","4 years","RENT",1e+05,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=596314","Borrower added on 10/12/10 > First and foremost, thank you to the Lenders at Lending Club for offering to help me out. I am requesting this loan to purchase an engagement ring for my long-time girlfriend. I currently live on the east coast and have worked at a prominent communications agency as a writer for the past 4.5 years. I love my job and have no intention of leaving it. Recently, we began ring shopping and found a piece that immediately spoke to both of us. It is an investment and one I take very seriously, both financially and of course, personally. I thank you for anything you can contribute and feel free to ask me any questions.<br/>","major_purchase","Our Engagement Ring","112xx",7.68,0,"10/1/99",1,NA,NA,6,0,3280,65.6,24,FALSE,NA,8458,0
5000,5000,"60 months","15.99%",121.57,"D","D2","Lakin Spears, LLP","7 years","RENT",49000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=855639",NA,"debt_consolidation","First Step To Freedom","940xx",18.49,0,"10/1/01",2,39,116,7,1,4711,69.3,15,FALSE,NA,2522,0
9000,5975,"36 months","6.17%",182.24,"A","A3","PHT Corporation","8 years","MORTGAGE",2e+05,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=625163","Borrower added on 12/06/10 > I emailed my last two pay stubs as well as the HR contact info for my company.  Please review.<br/> Borrower added on 12/09/10 > My plan for the loan is to buy two Low Speed Electric Vehicles.  I am going to rent them out at the beach this summer to see if there is a market.  If it does not work out, I sell will sell them.<br/> Borrower added on 12/13/10 > I'm not sure why this loan is not being funded.  I have been working as a US Sales Manager for my company for 8 years and average making over 200k a year.  My job is very stable as we had the best year in the companies history.  My credit score is 743 and I pay off my credit cards every month.  I am a very responsible borrower who has never missed a payment on anything.  I am putting 15k of my own money into the start up funds of this business and need another 9k.  Please feel free to ask any questions.  Thank you for funding my loan.<br/>","major_purchase","Start Up Funds","275xx",8.33,0,"7/1/97",0,46,NA,8,0,106053,35.9,31,FALSE,NA,4827,0
6000,6000,"36 months","13.48%",203.55,"C","C3","Tykan Group","3 years","RENT",150000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=501266","Borrower added on 04/05/10 > Roof is leaking and needs some repairs.<br/> Borrower added on 04/06/10 > Many have asked why I have no reserves, why would I need a loan.  I apologize in advance, but I went thru a dark period where not much mattered to me due to personal issues.  I managed to keep my job, but I lost my wife, was garnished for nearly half my income in alimony and child support.  As that dark decade passed, I lost so much.  But if you review my credit report for the last two or three years, its obvious that I have found a new path.  A way from the darkness that distracted me from keeping my responsibility's and insuring my savings.  Today I am free of my alimony and child support payments, and at least retain my income and career.  But if I do not find a way to get my living space repaired, it will cost me 10 times as much in just a couple months.  While my income will afford me this in a couple months, by the time it does, the repair costs will have escalated again.<br/><br/>Thank you all for the time to read, the willingness to understand, and the help to overcome this moment.<br/>","home_improvement","Home Improvement Loan","980xx",4.5,0,"2/1/99",1,76,80,4,1,376,34.2,13,FALSE,NA,2930,0
10000,10000,"36 months","7.75%",312.22,"A","A3","Lam Research","10+ years","MORTGAGE",115500,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=216181","10,000 loan request to help with debt incurred due to divorce.","other","Divorce Loan","054xx",2.89,0,"11/1/93",1,0,0,8,0,0,0,18,FALSE,NA,5591,0
1400,1400,"36 months","11.86%",46.41,"B","B5","ihss","< 1 year","RENT",4080,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=524201","Borrower added on 06/02/10 > just for two credit cards with 531 balence and 700 balence thanks to everyone<br/>","debt_consolidation","roses loan","956xx",13.24,0,"2/1/07",0,NA,NA,8,0,1500,22.1,8,FALSE,NA,150,1
8000,8000,"36 months","10.74%",260.93,"B","B4","Wesleyan University","4 years","RENT",25000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=724932",NA,"home_improvement","personal","064xx",5.86,0,"7/1/07",1,NA,NA,9,0,3151,22.8,12,FALSE,NA,4150,0
8000,8000,"60 months","16.82%",198.05,"E","E2","Signs Now","5 years","OWN",90000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=567833","Borrower added on 08/22/10 > The house my husband and I have was built in the late 80's. The downstairs A/C unit is original and now dead. The upstairs about 16 years old. All A/C repairmen have stated that it would be a waste to attempt to repair these old units due to changes in A/C units and code from 2006. (plus parts would be impossible to find). <br/><br/>Our youngest child is leaving daycare that frees up more than enough to cover monthly expenses for this loan.<br/>","home_improvement","AC Home","322xx",4.33,0,"2/1/95",0,NA,NA,3,0,9064,87.2,26,FALSE,NA,4517,0
12000,12000,"36 months","13.49%",407.17,"C","C2","SailPoint Technologies","3 years","RENT",67200,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=763380",NA,"debt_consolidation","Consolidation Loan","760xx",14.29,0,"12/1/00",0,59,NA,6,0,22290,78.8,20,FALSE,NA,6287,0
8400,8400,"36 months","10.99%",274.97,"B","B3","University of Oklahoma","7 years","MORTGAGE",37000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=850645","Borrower added on 08/13/11 > I hope to get this loan to consolidate my credit card and auto loan into a single payment that I can pay off cheaper and faster. The auto loan payment I am currently making I will reassign to this loan so it already fits easily into my budget, allowing me to easily repay. Thanks for looking.<br/> Borrower added on 08/16/11 > I have been with the University for 7 years come November, and have recently accepted a new position within IT. The University is set up so salary is paid once a month on the last business day, so all of my bills (mortgage, auto, utilities, etc) are paid at the first of the month thus ensuring on-time and regular payment.<br/>","debt_consolidation","Debt consolidation","741xx",20.66,0,"9/1/02",0,NA,NA,7,0,10410,72.8,11,FALSE,NA,4567,0
7050,7050,"36 months","12.23%",234.94,"C","C1","bluebird holdings cmv llc","2 years","RENT",25200,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=621311",NA,"credit_card","cc refinance loan","631xx",11.43,0,"3/1/03",0,NA,NA,4,0,8858,82,10,FALSE,NA,3811,0
16000,16000,"36 months","18.67%",583.85,"F","F2","IgGAmerica","3 years","MORTGAGE",60000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=512236","Borrower added on 05/04/10 > Due to some recent personal changes, I need this loan for assistance to get back on track. I will soon be listing my home for sale. I hope to sell quickly and pay this loan off in full in a timely manner when that happens. I have had the same career for over 10 years. Thank you for your time and consideration.<br/>","debt_consolidation","starting over","750xx",18.4,0,"1/1/96",0,NA,NA,9,0,20795,85.7,14,FALSE,NA,7878,1
5200,5200,"36 months","7.91%",162.74,"A","A4","Jessamine County Board of Education","10+ years","MORTGAGE",63599,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=781842","Borrower added on 06/09/11 > My credit report speaks for itself.  I  have maintained excellent standing with every account I have had for the last 20+ years.  I am responsible and determined to be a valuable customer to Lending Club.<br/> Borrower added on 06/09/11 > I have never had any unnecessary debt, I have two credit cards which I use for daily expenses but pay off to a balance of zero every month.  I have been in my career for 24 years and have maintained excellent credit throughout.  I am in need of funding for a recent emergency surgery, from which I've fully recovered.  I returned to work within three days.  My priority will be to focus on this debt and pay it off before making any other purchases.  It is simply not in my nature to have debt.  Aside from my home and automobile, I have no outstanding obligations.<br/>","medical","Appendectomy","405xx",11.49,0,"10/1/96",0,NA,NA,17,0,457,0.6,35,FALSE,NA,2582,0
11200,11200,"60 months","20.89%",302.31,"F","F1","NTN BOWER","7 years","MORTGAGE",36000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=969858",NA,"debt_consolidation","Consolidate","614xx",15.8,0,"10/1/00",2,58,NA,9,0,8146,82.3,36,FALSE,NA,6063,1
12500,12500,"36 months","14.18%",428.32,"E","E1","IRONWORKERS LOCAL UNION 79","10+ years","RENT",57000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=307544","I WOULD LIKE TO BORROW THIS MONEY TO SHOW A MAJOR BANKING INSTITUTE I AM WORTHY OF A BETTER RATE. I HAVE 4 ACCOUNTS WITH THIS COMPANY. I HAVE NEVER BEEN LATE ON ANY PAYMENTS. I USUALLY PAY ALOT MORE THAN MY MIN. PAYMENT. I HAVE HAD SOME ACCOUNTS FOR SEVERAL YEARS, THIS ONE THAT I WOULD LIKE TO BORROW MONEY FOR IS 15 MONTHS OLD. I HAVE CALLED THE COMPANY TWICE AND ASKED FOR A REDUCTION IN RATE AND BOTH TIMES HAVE BEEN TOLD NO BETTER RATE AVAILABLE. I AM CERTAIN I'M NOT BEING JUDGE PROPERLY.","credit_card","RATE REDUCTION LOAN","233xx",24.55,0,"10/1/00",0,NA,NA,12,0,34181,59.5,20,FALSE,NA,6732,0
